"Index","Open","High","Low","Close","Volume"
"1223942400",9388.969727,9794.370117,9085.429688,9310.990234,412740000
"1224028800",9301.910156,9308.759766,8530.120117,8577.910156,374350000
"1224115200",8577.040039,9013.269531,8197.669922,8979.259766,422450000
"1224201600",8975.349609,9281.120117,8718.25,8852.219727,360600000
"1224460800",8852.299805,9266.629883,8852.219727,9265.429688,241400000
"1224547200",9262.799805,9284.549805,9004.269531,9033.660156,231160000
"1224633600",9027.839844,9027.839844,8335.299805,8519.209961,348840000
"1224720000",8519.769531,8795.990234,8243.549805,8691.25,340740000
"1224806400",8683.209961,8683.209961,8187.47998,8378.950195,335680000
"1225065600",8375.919922,8599.099609,8143.589844,8175.77002,281180000
"1225152000",8178.720215,9082.080078,8174.72998,9065.120117,372160000
"1225238400",9062.330078,9363.320312,8890.290039,8990.959961,316230000
"1225324800",9004.660156,9266.469727,8976.870117,9180.69043,267210000
"1225411200",9179.089844,9454.360352,9119.200195,9325.009766,310950000
"1225670400",9326.040039,9410.549805,9255.480469,9319.830078,180970000
"1225756800",9323.889648,9653.950195,9323.889648,9625.280273,254930000
"1225843200",9616.599609,9616.599609,9111.469727,9139.269531,264640000
"1225929600",9134.009766,9155.44043,8637.169922,8695.790039,344350000
"1226016000",8696.030273,8961.570312,8696.030273,8943.80957,246300000
"1226275200",8946.599609,9159.580078,8760.459961,8870.540039,221230000
"1226361600",8864.320312,8867.910156,8560.709961,8693.959961,257270000
"1226448000",8684.519531,8684.599609,8265.290039,8282.660156,314660000
"1226534400",8281.139648,8876.589844,7965.419922,8835.25,476600000
"1226620800",8822.19043,8923.179688,8469.990234,8497.30957,304370000
"1226880000",8494.839844,8571.299805,8246.889648,8273.580078,278220000
"1226966400",8273.339844,8477.950195,8105.439941,8424.75,366390000
"1227052800",8420.69043,8504.639648,7987.080078,7997.279785,350470000
"1227139200",7995.529785,8187.399902,7506.970215,7552.290039,528130000
"1227225600",7552.370117,8071.75,7449.379883,8046.419922,569010000
"1227484800",8048.089844,8599.019531,8048.089844,8443.389648,491890000
"1227571200",8445.139648,8607.379883,8281.459961,8479.469727,374020000
"1227657600",8464.490234,8726.610352,8311.169922,8726.610352,283920000
"1227830400",8724.700195,8831.349609,8672.69043,8829.040039,155510000
"1228089600",8826.889648,8827.049805,8141.359863,8149.089844,321010000
"1228176000",8153.75,8437.169922,8143.509766,8419.089844,307520000
"1228262400",8409.139648,8624.19043,8234.150391,8591.69043,294680000
"1228348800",8587.070312,8631.990234,8259.400391,8376.240234,280880000
"1228435200",8376.080078,8686.469727,8118.5,8635.419922,346370000
"1228694400",8637.650391,9026.410156,8637.490234,8934.179688,358970000
"1228780800",8934.099609,8934.099609,8651.740234,8691.330078,284950000
"1228867200",8693,8879.219727,8646.330078,8761.419922,232830000
"1228953600",8750.129883,8809.450195,8512.759766,8565.089844,290540000
"1229040000",8563.099609,8682.570312,8347.80957,8629.679688,271030000
"1229299200",8628.80957,8676.280273,8469.030273,8564.530273,229940000
"1229385600",8565.650391,8958.790039,8565.650391,8924.139648,337190000
"1229472000",8921.910156,8961.259766,8778.070312,8824.339844,239260000
"1229558400",8823.94043,8883.360352,8527.410156,8604.990234,274080000
"1229644800",8606.5,8787.230469,8550.429688,8579.110352,550150000
"1229904000",8573.370117,8601.410156,8372.019531,8519.69043,211090000
"1229990400",8518.650391,8604.120117,8391.299805,8419.490234,174640000
"1230076800",8416.860352,8498.5,8416.860352,8468.480469,66930000
"1230249600",8468.709961,8533.070312,8461.780273,8515.549805,86760000
"1230508800",8515.870117,8530.679688,8364.05957,8483.929688,153730000
"1230595200",8487.509766,8675.240234,8487.509766,8668.389648,162560000
"1230681600",8666.480469,8842.660156,8664.889648,8776.389648,226760000
"1230854400",8772.25,9065.280273,8760.780273,9034.69043,213700000
"1231113600",9027.129883,9034.370117,8892.360352,8952.889648,233760000
"1231200000",8954.570312,9088.05957,8940.950195,9015.099609,215410000
"1231286400",8996.94043,8996.94043,8719.919922,8769.700195,266710000
"1231372800",8769.94043,8770.019531,8651.19043,8742.459961,226620000
"1231459200",8738.799805,8769.620117,8576.959961,8599.179688,204300000
"1231718400",8599.259766,8602.599609,8421.080078,8473.969727,273550000
"1231804800",8474.610352,8522.080078,8376.879883,8448.55957,304050000
"1231891200",8446.009766,8446.25,8140.720215,8200.139648,355050000
"1231977600",8196.240234,8286.160156,7995.129883,8212.490234,436660000
"1232064000",8215.669922,8341.200195,8109.339844,8281.219727,439360000
"1232409600",8279.629883,8291.980469,7939.930176,7949.089844,419200000
"1232496000",7949.169922,8243.549805,7936.189941,8228.099609,410040000
"1232582400",8224.429688,8224.830078,7957.140137,8122.799805,420040000
"1232668800",8108.790039,8152.589844,7909.029785,8077.560059,370510000
"1232928000",8078.040039,8231.679688,8023.160156,8116.029785,316720000
"1233014400",8117.390137,8225.790039,8083.140137,8174.72998,247750000
"1233100800",8175.930176,8405.870117,8175.930176,8375.450195,357940000
"1233187200",8373.05957,8373.139648,8137.939941,8149.009766,247450000
"1233273600",8149.009766,8195.759766,7961.919922,8000.859863,303160000
"1233532800",8000.620117,8000.620117,7867.370117,7936.75,293890000
"1233619200",7936.990234,8111.569824,7905.52002,8078.359863,313090000
"1233705600",8070.319824,8162.149902,7929.259766,7956.660156,345520000
"1233792000",7954.830078,8107.830078,7845.310059,8063.069824,390980000
"1233878400",8056.379883,8312.370117,8052.240234,8280.589844,396380000
"1234137600",8281.379883,8315.070312,8196.240234,8270.870117,289280000
"1234224000",8269.360352,8269.44043,7848.740234,7888.879883,449890000
"1234310400",7887.049805,7983.740234,7852.160156,7939.529785,270280000
"1234396800",7931.970215,7938.819824,7693.97998,7932.759766,331960000
"1234483200",7933,7970.839844,7840.450195,7850.410156,251960000
"1234828800",7845.629883,7845.629883,7551.009766,7552.600098,332850000
"1234915200",7546.350098,7617.759766,7479.970215,7555.629883,268220000
"1235001600",7555.22998,7614.970215,7447.549805,7465.950195,301480000
"1235088000",7461.490234,7469.290039,7249.470215,7365.669922,584900000
"1235347200",7365.990234,7441.02002,7105.939941,7114.779785,406150000
"1235433600",7115.339844,7378.970215,7114.299805,7350.939941,468010000
"1235520000",7349.580078,7404.939941,7156.680176,7270.890137,450270000
"1235606400",7269.060059,7402.310059,7173.560059,7182.080078,321300000
"1235692800",7180.970215,7195.459961,7033.620117,7062.930176,667950000
"1235952000",7056.47998,7058.950195,6755.169922,6763.290039,568670000
"1236038400",6764.810059,6855.290039,6705.629883,6726.02002,445280000
"1236124800",6726.5,6979.220215,6726.419922,6875.839844,464830000
"1236211200",6874.009766,6874.009766,6544.100098,6594.439941,509770000
"1236297600",6595.160156,6755.169922,6469.950195,6626.939941,425170000
"1236556800",6625.740234,6709.609863,6516.859863,6547.049805,365990000
"1236643200",6547.009766,6926.490234,6546.609863,6926.490234,640020000
"1236729600",6923.129883,7015.060059,6867.549805,6930.399902,524430000
"1236816000",6932.390137,7184.709961,6872.25,7170.060059,488690000
"1236902400",7167.350098,7242.620117,7105.859863,7223.97998,479010000
"1237161600",7225.330078,7392.910156,7206.850098,7216.970215,586970000
"1237248000",7218,7396.810059,7172.049805,7395.700195,391880000
"1237334400",7395.700195,7571.640137,7257.27002,7486.580078,584110000
"1237420800",7489.680176,7548.459961,7369.259766,7400.799805,559920000
"1237507200",7402.310059,7460.930176,7257.830078,7278.379883,672950000
"1237766400",7279.25,7780.720215,7278.779785,7775.859863,515600000
"1237852800",7773.470215,7796.569824,7646.990234,7659.970215,379670000
"1237939200",7659.810059,7863.629883,7550.060059,7749.810059,454090000
"1238025600",7752.359863,7931.330078,7752.279785,7924.560059,397260000
"1238112000",7922.569824,7922.569824,7735.950195,7776.180176,323650000
"1238371200",7773.310059,7773.390137,7437.589844,7522.02002,383260000
"1238457600",7523.77002,7725.359863,7523.450195,7608.919922,399840000
"1238544000",7606.129883,7789,7483.870117,7761.600098,361340000
"1238630400",7763.990234,8075.72998,7763.990234,7978.080078,442820000
"1238716800",7980.629883,8019.5,7897.240234,8017.589844,308210000
"1238976000",8016.160156,8016.160156,7862.200195,7975.850098,247400000
"1239062400",7968.919922,7969.080078,7762.080078,7789.560059,276920000
"1239148800",7788.680176,7887.52002,7750.850098,7837.109863,255350000
"1239235200",7839.890137,8087.279785,7839.890137,8083.379883,462060000
"1239580800",8082.02002,8113.410156,7963.75,8057.810059,424250000
"1239667200",8057.410156,8057.410156,7902.259766,7920.180176,513010000
"1239753600",7914.919922,8041.319824,7870.47998,8029.620117,413280000
"1239840000",8029.140137,8168.120117,7962.709961,8125.430176,359470000
"1239926400",8125.430176,8190.660156,8086.879883,8131.330078,537670000
"1240185600",8128.939941,8128.939941,7840.450195,7841.72998,453660000
"1240272000",7841.72998,7979.200195,7791.950195,7969.560059,424030000
"1240358400",7964.779785,8044.830078,7868.009766,7886.569824,387030000
"1240444800",7886.810059,7979.439941,7804.209961,7957.060059,327240000
"1240531200",7957.450195,8127.5,7957.450195,8076.290039,402720000
"1240790400",8073.819824,8122.560059,7987.160156,8025,282990000
"1240876800",8023.560059,8091.660156,7938.97998,8016.950195,274710000
"1240963200",8018.310059,8257.570312,8017.910156,8185.72998,300340000
"1241049600",8188.509766,8307.509766,8136.899902,8168.120117,341400000
"1241136000",8167.410156,8219.80957,8099.310059,8212.410156,237360000
"1241395200",8213.599609,8434.860352,8213.599609,8426.740234,354490000
"1241481600",8425.549805,8458.120117,8362.780273,8410.650391,311490000
"1241568000",8403.480469,8518.570312,8403,8512.280273,454480000
"1241654400",8512.280273,8577.19043,8358,8409.849609,476640000
"1241740800",8410.730469,8587.549805,8410.730469,8574.650391,428420000
"1.242e+09",8569.230469,8569.230469,8410.330078,8418.769531,332630000
"1242086400",8419.169922,8517.459961,8365.650391,8469.110352,334840000
"1242172800",8461.799805,8462.040039,8262.429688,8284.889648,336930000
"1242259200",8285.919922,8376.639648,8273.900391,8331.320312,323800000
"1242345600",8326.219727,8394.959961,8230.169922,8268.639648,308820000
"1242604800",8270.150391,8511.879883,8270.150391,8504.080078,288280000
"1242691200",8502.480469,8538.009766,8463.540039,8474.849609,277710000
"1242777600",8471.820312,8591.929688,8405.469727,8422.040039,468640000
"1242864000",8416.070312,8416.150391,8221.009766,8292.129883,302280000
"1242950400",8292.209961,8364.139648,8257.169922,8277.320312,244190000
"1243296000",8277.320312,8495.709961,8226.900391,8473.490234,314760000
"1243382400",8473.650391,8496.589844,8289.349609,8300.019531,285990000
"1243468800",8300.5,8434.620117,8246.580078,8403.799805,290730000
"1243555200",8404.040039,8522.950195,8368.519531,8500.330078,361910000
"1243814400",8501.530273,8760.700195,8501.290039,8721.44043,354830000
"1243900800",8721.599609,8787.129883,8693.719727,8740.870117,257560000
"1243987200",8740.070312,8740.389648,8598.379883,8675.240234,252160000
"1244073600",8675.280273,8751.25,8634.570312,8750.240234,237800000
"1244160000",8751.75,8839.400391,8700.410156,8763.129883,254970000
"1244419200",8759.349609,8823.969727,8633.070312,8764.490234,189630000
"1244505600",8764.830078,8803.259766,8725.120117,8763.05957,187930000
"1244592000",8763.660156,8834.929688,8639.950195,8739.019531,219920000
"1244678400",8736.230469,8877.929688,8736.230469,8770.919922,249900000
"1244764800",8770.009766,8805.530273,8716.730469,8799.259766,164020000
"1245024000",8798.5,8798.5,8577.900391,8612.129883,230220000
"1245110400",8612.44043,8643.650391,8499.379883,8504.669922,240690000
"1245196800",8504.360352,8563.009766,8461.290039,8497.179688,237870000
"1245283200",8496.730469,8590.519531,8475.120117,8555.599609,220050000
"1245369600",8556.959961,8616.589844,8496.730469,8539.730469,528710000
"1245628800",8538.519531,8538.830078,8334.549805,8339.009766,291240000
"1245715200",8340.44043,8370.900391,8286.410156,8322.910156,237150000
"1245801600",8323.509766,8428.410156,8259.879883,8299.860352,189430000
"1245888000",8299.25,8490.459961,8259.429688,8472.400391,222540000
"1245974400",8468.540039,8468.769531,8401.360352,8438.389648,307640000
"1246233600",8440.129883,8533.230469,8429.089844,8529.379883,216480000
"1246320000",8528.929688,8560.44043,8393.950195,8447,233340000
"1246406400",8447.530273,8580.469727,8447.530273,8504.05957,184600000
"1246492800",8503,8503.230469,8280.740234,8280.740234,157800000
"1246838400",8280.740234,8327.969727,8205.990234,8324.870117,206900000
"1246924800",8324.950195,8326.30957,8154.379883,8163.600098,210880000
"1247011200",8163.600098,8219.519531,8087.189941,8178.410156,325250000
"1247097600",8179.009766,8228.669922,8145.310059,8183.169922,192660000
"1247184000",8182.490234,8183.850098,8093.310059,8146.52002,174260000
"1247443200",8146.52002,8331.679688,8130.419922,8331.679688,253520000
"1247529600",8331.370117,8361.230469,8285.200195,8359.490234,189170000
"1247616000",8363.950195,8628.230469,8363.950195,8616.209961,3.05e+08
"1247702400",8612.660156,8739.549805,8584.400391,8711.820312,216580000
"1247788800",8711.889648,8754.290039,8674.410156,8743.94043,301410000
"1248048000",8746.049805,8854.799805,8745.900391,8848.150391,213730000
"1248134400",8848.150391,8927.129883,8811.269531,8915.94043,218910000
"1248220800",8912.389648,8949.799805,8860.320312,8881.259766,199010000
"1248307200",8882.30957,9096.719727,8866.44043,9069.290039,274760000
"1248393600",9066.110352,9100.879883,9007.389648,9093.240234,214310000
"1248652800",9093.089844,9123.400391,9034.519531,9108.509766,176830000
"1248739200",9106.919922,9124.910156,9007.469727,9096.719727,198270000
"1248825600",9092.339844,9094.830078,9014.19043,9070.719727,190510000
"1248912000",9072.839844,9246.429688,9072.610352,9154.459961,232410000
"1248998400",9154.610352,9218.769531,9133.450195,9171.610352,265570000
"1249257600",9173.650391,9298.429688,9173.650391,9286.55957,221690000
"1249344000",9285.049805,9321.099609,9250.740234,9320.19043,195990000
"1249430400",9315.360352,9318.080078,9206.450195,9280.969727,236610000
"1249516800",9277.19043,9325.110352,9208.799805,9256.259766,244450000
"1249603200",9258.450195,9437.709961,9258.450195,9370.070312,216600000
"1249862400",9368.410156,9371.959961,9290.339844,9337.950195,161370000
"1249948800",9334.330078,9334.330078,9216.879883,9241.450195,171380000
"1250035200",9236.05957,9424.110352,9221.019531,9361.610352,197420000
"1250121600",9362.290039,9406.5,9305.30957,9398.19043,145620000
"1250208000",9398.040039,9401.969727,9232.830078,9321.400391,172780000
"1250467200",9313.849609,9313.849609,9116.519531,9135.339844,207100000
"1250553600",9134.360352,9233.509766,9134.360352,9217.94043,158530000
"1250640000",9208.679688,9313.089844,9131.94043,9279.160156,176910000
"1250726400",9278.549805,9363.950195,9267.969727,9350.049805,151740000
"1250812800",9347.860352,9519.110352,9347.25,9505.959961,293530000
"1251072000",9506.179688,9587.730469,9486.230469,9509.280273,190590000
"1251158400",9509.209961,9620,9508.980469,9539.290039,173890000
"1251244800",9538.610352,9582.969727,9485.780273,9543.519531,154660000
"1251331200",9541.629883,9609.719727,9459.400391,9580.629883,163980000
"1251417600",9582.740234,9630.200195,9495.980469,9544.200195,205770000
"1251676800",9542.910156,9543.05957,9436.129883,9496.280273,201600000
"1251763200",9492.320312,9557.950195,9292.080078,9310.599609,267680000
"1251849600",9306.209961,9330.929688,9262.299805,9280.669922,175200000
"1251936000",9282.030273,9350.269531,9252.929688,9344.610352,168750000
"1252022400",9345.360352,9445.719727,9321.629883,9441.269531,152400000
"1252368000",9440.129883,9511.019531,9439.980469,9497.339844,202370000
"1252454400",9496.589844,9577.219727,9476.179688,9547.219727,190820000
"1252540800",9546.540039,9633,9508.219727,9627.480469,234130000
"1252627200",9625.44043,9649.849609,9571.55957,9605.410156,196760000
"1252886400",9598.080078,9631.110352,9535.959961,9626.799805,196480000
"1252972800",9626.419922,9713.709961,9580.929688,9683.410156,224030000
"1253059200",9683.709961,9799.719727,9679.179688,9791.709961,241270000
"1253145600",9789.820312,9854.580078,9749.459961,9783.919922,225470000
"1253232000",9784.75,9847.709961,9784.679688,9820.200195,424930000
"1253491200",9818.610352,9818.69043,9725.879883,9778.860352,172830000
"1253577600",9779.610352,9843.400391,9771.910156,9829.870117,194620000
"1253664000",9830.629883,9917.990234,9740.839844,9748.549805,233330000
"1253750400",9749.990234,9805.389648,9666.030273,9707.44043,201890000
"1253836800",9706.679688,9735.929688,9641.009766,9665.19043,189350000
"1254096000",9663.230469,9823.669922,9663.230469,9789.360352,163780000
"1254182400",9789.740234,9834.480469,9739.110352,9742.200195,1.54e+08
"1254268800",9741.830078,9776.820312,9608.589844,9712.280273,268390000
"1254355200",9711.599609,9711.669922,9500.370117,9509.280273,266990000
"1254441600",9507.620117,9524.780273,9430.080078,9487.669922,219750000
"1254700800",9488.730469,9625.05957,9481.089844,9599.75,173850000
"1254787200",9601.259766,9774.320312,9601.259766,9731.25,206020000
"1254873600",9725.69043,9740.320312,9675.620117,9725.580078,167650000
"1254960000",9728.219727,9836.669922,9728.070312,9786.870117,209580000
"1255046400",9786.040039,9865.009766,9764.879883,9864.94043,161120000
"1255305600",9865.240234,9931.820312,9849.370117,9885.799805,158850000
"1255392000",9883.980469,9895.089844,9815.05957,9871.05957,211510000
"1255478400",9873.549805,10027.730469,9873.480469,10015.860352,284810000
"1255564800",10014.879883,10062.94043,9977.469727,10062.94043,252480000
"1255651200",10061.360352,10061.660156,9939.910156,9995.910156,307770000
"1255910400",9996.669922,10117.959961,9995.150391,10092.19043,186240000
"1255996800",10092.419922,10098.389648,9992.80957,10041.480469,214500000
"1256083200",10038.839844,10119.469727,9943.759766,9949.360352,251050000
"1256169600",9946.179688,10105.19043,9916.780273,10081.30957,231900000
"1256256000",10099.900391,10109.570312,9932.5,9972.179688,305670000
"1256515200",9972.330078,10072.320312,9849.450195,9867.959961,270050000
"1256601600",9868.339844,9947.540039,9837.959961,9882.169922,237060000
"1256688000",9881.110352,9902.419922,9758.080078,9762.69043,257370000
"1256774400",9762.910156,9969.910156,9759.129883,9962.580078,248950000
"1256860800",9961.519531,9962.129883,9684.540039,9712.730469,327980000
"1257120000",9712.129883,9858.589844,9678.950195,9789.44043,242460000
"1257206400",9787.469727,9787.469727,9703.889648,9771.910156,231520000
"1257292800",9767.299805,9928.040039,9767.139648,9802.139648,224130000
"1257379200",9807.799805,10013.070312,9807.799805,10005.959961,211040000
"1257465600",10001.349609,10044.5,9936.80957,10023.419922,181010000
"1257724800",10020.620117,10228.230469,10020.620117,10226.94043,227470000
"1257811200",10223.009766,10260.799805,10197.69043,10246.969727,193950000
"1257897600",10247.419922,10341.969727,10246.139648,10291.259766,166920000
"1257984000",10289.820312,10321.639648,10171.240234,10197.469727,183810000
"1258070400",10197.849609,10305.69043,10192.030273,10270.469727,167280000
"1258329600",10267.530273,10434.240234,10267.450195,10406.959961,202570000
"1258416000",10404.769531,10438.169922,10361.990234,10437.419922,158320000
"1258502400",10426.269531,10432.660156,10360.099609,10426.30957,166340000
"1258588800",10425.330078,10425.330078,10256.110352,10332.44043,196250000
"1258675200",10327.910156,10342.719727,10271.679688,10318.160156,230430000
"1258934400",10320.129883,10495.610352,10320.049805,10450.950195,182350000
"1259020800",10451.25,10453.969727,10359.580078,10433.709961,163750000
"1259107200",10432.959961,10481.480469,10420.94043,10464.400391,130080000
"1259280000",10452.230469,10452.230469,10231.25,10309.919922,130290000
"1259539200",10309.769531,10364.339844,10263.290039,10344.839844,223580000
"1259625600",10343.820312,10501.280273,10343.44043,10471.580078,190220000
"1259712000",10470.44043,10513.519531,10421.469727,10452.679688,159500000
"1259798400",10455.629883,10507.629883,10350.049805,10366.150391,243970000
"1259884800",10368.570312,10516.700195,10311.80957,10388.900391,460660000
"1260144000",10386.860352,10443.160156,10360.179688,10390.110352,196580000
"1260230400",10385.419922,10385.650391,10249.839844,10285.969727,221770000
"1260316800",10282.849609,10342.269531,10235.629883,10337.049805,188610000
"1260403200",10336,10444.599609,10335.769531,10405.830078,195910000
"1260489600",10403.410156,10484.049805,10400.080078,10471.5,179970000
"1260748800",10471.280273,10514.660156,10471.280273,10501.049805,154360000
"1260835200",10499.30957,10499.30957,10426.69043,10452,187560000
"1260921600",10449.80957,10509.969727,10427.589844,10441.120117,208310000
"1261008000",10439.990234,10440.05957,10307.959961,10308.259766,198860000
"1261094400",10309.389648,10372.349609,10263.900391,10328.889648,480080000
"1261353600",10330.099609,10458.049805,10329.799805,10414.139648,164470000
"1261440000",10414.669922,10479.820312,10414.589844,10464.929688,135080000
"1261526400",10464.320312,10492.05957,10437.799805,10466.44043,112460000
"1261612800",10467.120117,10522.05957,10461.679688,10520.089844,52670000
"1261958400",10517.910156,10551.610352,10506.339844,10547.080078,102010000
"1262044800",10547.830078,10580.330078,10544.280273,10545.410156,92890000
"1262131200",10544.360352,10550.700195,10505.660156,10548.509766,110160000
"1262217600",10548.509766,10555.009766,10423.129883,10428.049805,137940000
"1262563200",10430.69043,10604.969727,10430.69043,10583.959961,179780000
"1262649600",10584.55957,10584.55957,10522.519531,10572.019531,188540000
"1262736000",10564.719727,10594.990234,10546.549805,10573.679688,186040000
"1262822400",10571.110352,10612.370117,10505.209961,10606.860352,217390000
"1262908800",10606.400391,10619.400391,10554.330078,10618.19043,172710000
"1263168000",10620.30957,10676.230469,10591.589844,10663.990234,182050000
"1263254400",10662.860352,10663.080078,10568.839844,10627.259766,256050000
"1263340800",10628.089844,10709.259766,10614.490234,10680.769531,202810000
"1263427200",10680.160156,10723.769531,10666.860352,10710.549805,201320000
"1263513600",10706.990234,10709.94043,10561.05957,10609.650391,362930000
"1263859200",10608.370117,10729.889648,10591.969727,10725.429688,192150000
"1263945600",10719.69043,10719.919922,10517.299805,10603.150391,203270000
"1264032000",10603.910156,10614.94043,10374.69043,10389.879883,304290000
"1264118400",10389.580078,10389.580078,10157.639648,10172.980469,323620000
"1264377600",10175.099609,10256.870117,10171.769531,10196.860352,215330000
"1264464000",10195.349609,10285.129883,10155.599609,10194.290039,217300000
"1264550400",10194.290039,10255.05957,10104.360352,10236.160156,262170000
"1264636800",10236.919922,10258.830078,10055.080078,10120.459961,240050000
"1264723200",10122.040039,10239.339844,10043.75,10067.330078,316900000
"1264982400",10068.990234,10190.889648,10068.910156,10185.530273,198430000
"1265068800",10186.129883,10314.839844,10173.589844,10296.849609,237140000
"1265155200",10291.730469,10307.200195,10231.929688,10270.549805,198940000
"1265241600",10273.120117,10273.120117,9998.030273,10002.179688,304240000
"1265328000",10003.69043,10031.959961,9835.089844,10012.230469,308320000
"1265587200",10005.429688,10028.55957,9904.089844,9908.389648,216270000
"1265673600",9910.280273,10139.429688,9910.05957,10058.639648,236210000
"1265760000",10055.459961,10085.540039,9962.959961,10038.379883,178600000
"1265846400",10037.849609,10161.570312,9976.709961,10144.19043,194470000
"1265932800",10137.230469,10137.389648,9983.820312,10099.139648,296510000
"1266278400",10100.80957,10279.540039,10100.80957,10268.80957,234900000
"1266364800",10261.480469,10320.129883,10261.480469,10309.240234,193270000
"1266451200",10309.389648,10406.580078,10294.509766,10392.900391,185310000
"1266537600",10387.769531,10438.549805,10339.169922,10402.349609,241750000
"1266796800",10402.429688,10433.639648,10368.950195,10383.379883,158440000
"1266883200",10383.160156,10411.120117,10267.830078,10282.410156,190740000
"1266969600",10284,10393.509766,10283.929688,10374.160156,181450000
"1267056000",10366.599609,10366.679688,10185.830078,10321.030273,242550000
"1267142400",10321.410156,10353.450195,10272.290039,10325.259766,282120000
"1267401600",10326.099609,10413.990234,10326.099609,10403.790039,173750000
"1267488000",10404.160156,10456.919922,10389.429688,10405.980469,217180000
"1267574400",10406.280273,10469.540039,10376.580078,10396.759766,183290000
"1267660800",10396.530273,10452.379883,10390.860352,10444.139648,165740000
"1267747200",10445.129883,10571.94043,10445.049805,10566.200195,184270000
"1268006400",10563.780273,10587.740234,10542.389648,10552.519531,171780000
"1268092800",10552.240234,10612.599609,10533.929688,10564.379883,219860000
"1268179200",10560.129883,10601.790039,10526.519531,10567.330078,186570000
"1268265600",10560.980469,10611.839844,10507.169922,10611.839844,1.5e+08
"1268352000",10611.769531,10644.950195,10594.839844,10624.69043,166140000
"1268611200",10623.410156,10644.19043,10570.509766,10642.150391,160570000
"1268697600",10642.530273,10693.990234,10621.900391,10685.980469,227410000
"1268784000",10686.360352,10767.980469,10686.360352,10733.669922,194190000
"1268870400",10733.44043,10784,10728.150391,10779.169922,153280000
"1268956800",10780,10819.900391,10694.219727,10741.980469,434190000
"1269216000",10741,10809.849609,10695.129883,10785.889648,157200000
"1269302400",10787.179688,10893.889648,10784.759766,10888.830078,189140000
"1269388800",10887.620117,10887.839844,10825.419922,10836.150391,195570000
"1269475200",10837.509766,10955.480469,10834.19043,10841.209961,200330000
"1269561600",10841.290039,10909.379883,10816.429688,10850.360352,175490000
"1269820800",10849.230469,10916.639648,10849.230469,10895.860352,136710000
"1269907200",10895.019531,10940.219727,10866.830078,10907.419922,148810000
"1269993600",10907.339844,10907.419922,10832.830078,10856.629883,197060000
"1270080000",10857.30957,10956.389648,10857.30957,10927.070312,159520000
"1270425600",10927.450195,10988.05957,10923.969727,10973.549805,139480000
"1270512000",10972.490234,10987.379883,10927.519531,10969.990234,159960000
"1270598400",10961.950195,10962.660156,10845.450195,10897.519531,1.87e+08
"1270684800",10896.990234,10949.360352,10844.089844,10927.070312,158930000
"1270771200",10926.919922,11000.980469,10926.919922,10997.349609,150660000
"1271030400",10996.75,11029.769531,10992.209961,11005.969727,153960000
"1271116800",11006.719727,11038.919922,10947.769531,11019.419922,183950000
"1271203200",11020.700195,11125.219727,11020.629883,11123.110352,223920000
"1271289600",11122.959961,11154.549805,11096.200195,11144.570312,203720000
"1271376000",11143.660156,11153.790039,10973.919922,11018.660156,373950000
"1271635200",11018.360352,11095.299805,10977.849609,11092.049805,214850000
"1271721600",11093.110352,11146.080078,11081.469727,11117.05957,175170000
"1271808000",11116.910156,11153.719727,11071.339844,11124.919922,188880000
"1271894400",11119.780273,11149.860352,11016.400391,11134.290039,214700000
"1271980800",11132.179688,11205.639648,11105.650391,11204.280273,207380000
"1272240000",11205.110352,11258.009766,11187.650391,11205.030273,191920000
"1272326400",11203.669922,11218.860352,10973.169922,10991.990234,263400000
"1272412800",10988.870117,11078.519531,10965.379883,11045.269531,236760000
"1272499200",11045.639648,11197.320312,11041.639648,11167.320312,194310000
"1272585600",11168.230469,11197.929688,10999.69043,11008.610352,255130000
"1272844800",11009.599609,11177.669922,11009.599609,11151.830078,178080000
"1272931200",11149.480469,11149.480469,10869.25,10926.769531,242100000
"1273017600",10918.400391,10946.790039,10814.839844,10866.830078,218830000
"1273104000",10868.120117,10879.759766,9869.620117,10520.320312,459890000
"1273190400",10519.419922,10579.120117,10241.230469,10380.429688,428730000
"1273449600",10386.179688,10835.169922,10386.030273,10785.139648,313350000
"1273536000",10780,10874.540039,10685.379883,10748.259766,223950000
"1273622400",10742.150391,10909.080078,10742.150391,10896.910156,196630000
"1273708800",10896.610352,10920.269531,10771.69043,10782.950195,201480000
"1273795200",10780.679688,10780.75,10537.25,10620.160156,256500000
"1274054400",10616.980469,10660.969727,10436.05957,10625.830078,221910000
"1274140800",10625.450195,10718.860352,10482.200195,10510.950195,246370000
"1274227200",10505.700195,10522.519531,10324.660156,10444.370117,266340000
"1274313600",10440.209961,10440.209961,10065.360352,10068.009766,360350000
"1274400000",10063.929688,10198.530273,9918.820312,10193.389648,438220000
"1274659200",10193.459961,10196.410156,10052.669922,10066.570312,211430000
"1274745600",10061.429688,10061.660156,9774.480469,10043.75,316960000
"1274832000",10045.110352,10179.030273,9952.679688,9974.450195,316080000
"1274918400",9971.730469,10264.200195,9971.730469,10258.990234,264770000
"1275004800",10258,10258,10095.900391,10136.629883,243720000
"1275350400",10133.94043,10218.330078,10013.900391,10024.019531,221900000
"1275436800",10025.610352,10254.219727,10025.610352,10249.540039,200850000
"1275523200",10250.669922,10315.209961,10175.019531,10255.280273,176870000
"1275609600",10249.610352,10249.69043,9889.879883,9931.969727,256600000
